transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
909,2023-10-29,19:43:00,35,Male,26,Electronics,1,300,288,300
1909,2022-10-22,19:41:00,36,Male,26,Electronics,1,300,339,300
711,2023-09-23,22:26:00,36,Male,26,Electronics,3,500,575,1500
1711,2023-09-22,20:33:00,36,Male,26,Electronics,3,500,570,1500
734,2022-03-12,8:54:00,37,Female,27,Clothing,1,30,15.6,30
1734,2022-02-28,8:58:00,37,Female,27,Clothing,1,30,14.4,30
618,2022-10-13,10:22:00,37,Female,27,Beauty,1,50,26,50
1618,2022-09-15,6:27:00,37,Female,27,Beauty,1,50,13.5,50
584,2022-12-31,10:21:00,37,Female,27,Beauty,4,50,16.5,200
1584,2022-09-03,11:07:00,37,Female,27,Beauty,4,50,16.5,200
423,2022-07-18,6:06:00,37,Female,27,Clothing,1,25,11.75,25
1423,2022-06-15,7:56:00,37,Female,27,Clothing,1,25,11,25
108,2023-01-24,9:38:00,37,Female,27,Beauty,3,25,13.5,75
1108,2023-07-08,10:27:00,37,Female,27,Beauty,3,25,10,75
17,2023-02-25,21:08:00,37,Female,27,Clothing,4,25,13,100
1017,2023-09-05,18:41:00,37,Female,27,Clothing,4,25,12,100
394,2022-08-19,19:27:00,37,Female,27,Clothing,1,500,165,500
1394,2022-04-17,20:06:00,37,Female,27,Clothing,1,500,250,500
295,2022-02-01,20:23:00,38,Female,27,Beauty,3,300,105,900
1295,2023-11-04,19:28:00,38,Female,27,Beauty,3,300,81,900
50,2022-03-29,18:51:00,38,Female,27,Beauty,3,25,10.5,75
1050,2022-12-10,20:15:00,38,Female,27,Beauty,3,25,11.25,75
476,2023-12-12,18:31:00,38,Female,27,Clothing,4,500,570,2000
1476,2022-11-11,22:27:00,38,Female,27,Clothing,4,500,555,2000
873,2023-12-06,20:20:00,38,Female,27,Electronics,4,25,29,100
1873,2022-11-24,19:18:00,38,Female,27,Electronics,4,25,26.75,100
971,2023-12-30,16:50:00,38,Female,27,Electronics,4,50,26.5,200
1971,2022-09-12,16:19:00,38,Female,27,Electronics,4,50,19,200
544,2023-10-31,13:46:00,38,Female,27,Electronics,1,25,10.25,25
1544,2022-12-16,15:58:00,38,Female,27,Electronics,1,25,11.25,25
831,2022-11-30,11:49:00,39,Male,27,Electronics,4,25,13.75,100
1831,2022-03-26,10:54:00,39,Male,27,Electronics,4,25,6.5,100
760,2023-06-26,7:59:00,39,Male,27,Beauty,1,500,125,500
1760,2023-08-23,7:26:00,39,Male,27,Beauty,1,500,230,500
298,2023-10-05,19:05:00,39,Male,27,Beauty,4,300,84,1200
1298,2023-05-02,19:51:00,39,Male,27,Beauty,4,300,120,1200
545,2023-12-19,17:18:00,39,Male,27,Clothing,2,25,8.25,50
1545,2023-07-15,18:21:00,39,Male,27,Clothing,2,25,8.25,50
110,2022-11-18,17:28:00,39,Male,27,Clothing,3,300,99,900
1110,2022-10-26,19:14:00,39,Male,27,Clothing,3,300,114,900
213,2023-08-13,20:48:00,39,Male,27,Beauty,3,500,275,1500
1213,2023-06-21,17:23:00,39,Male,27,Beauty,3,500,185,1500
200,2022-10-09,22:29:00,39,Male,27,Beauty,3,50,60,150
1200,2023-10-18,19:04:00,40,Male,27,Beauty,3,50,54.5,150
51,2022-10-12,22:09:00,40,Male,27,Beauty,3,25,24.75,75
1051,2023-09-13,17:47:00,40,Male,27,Beauty,3,25,25,75
670,2023-09-29,17:24:00,40,Male,27,Beauty,1,30,35.7,30
1670,2023-10-24,21:32:00,40,Male,27,Beauty,1,30,34.2,30
392,2022-12-21,13:11:00,40,Male,27,Clothing,2,300,78,600
1392,2022-09-12,12:28:00,40,Male,27,Clothing,2,300,90,600
320,2022-04-20,8:35:00,41,Female,28,Electronics,4,300,159,1200
1320,2022-11-02,11:55:00,41,Female,28,Electronics,4,300,84,1200
268,2022-04-14,8:26:00,41,Female,28,Electronics,1,30,8.7,30
1268,2022-06-09,9:33:00,41,Female,28,Electronics,1,30,14.1,30
920,2022-08-20,10:25:00,41,Female,28,Beauty,3,25,6.75,75
1920,2022-10-24,8:33:00,41,Female,28,Beauty,3,25,9.25,75
482,2023-08-12,18:57:00,41,Female,28,Clothing,4,300,141,1200
1482,2023-02-10,22:22:00,41,Female,28,Clothing,4,300,114,1200
422,2022-08-21,22:34:00,41,Female,28,Clothing,3,30,13.2,90
1422,2022-05-07,20:41:00,41,Female,28,Clothing,3,30,13.5,90
684,2023-06-20,18:02:00,42,Female,28,Clothing,2,500,225,1000
1684,2023-01-23,21:40:00,42,Female,28,Clothing,2,500,200,1000
686,2022-01-06,17:14:00,42,Female,28,Electronics,4,50,23.5,200
1686,2023-12-10,20:41:00,42,Female,28,Electronics,4,50,26,200
643,2022-10-05,22:26:00,42,Female,28,Electronics,3,30,28.8,90
1643,2023-10-17,21:47:00,42,Female,28,Electronics,3,30,33.3,90
26,2023-10-14,17:54:00,42,Female,28,Electronics,2,500,600,1000
1026,2022-11-24,19:10:00,42,Female,28,Electronics,2,500,520,1000
310,2022-11-10,21:34:00,42,Female,28,Beauty,1,25,31,25
1310,2022-10-29,21:31:00,42,Female,28,Beauty,1,25,24.75,25
121,2023-10-07,18:57:00,42,Female,28,Electronics,4,50,54.5,200
1121,2022-11-23,21:10:00,42,Female,28,Electronics,4,50,50.5,200
126,2022-11-01,18:16:00,42,Female,28,Clothing,3,30,28.8,90
1126,2022-09-12,17:12:00,42,Female,28,Clothing,3,30,28.8,90
599,2023-12-10,19:07:00,42,Female,28,Beauty,2,50,24.5,100
1599,2022-10-24,17:23:00,42,Female,28,Beauty,2,50,20.5,100
87,2022-09-07,18:09:00,42,Female,28,Beauty,2,50,15.5,100
1087,2022-11-08,23:00:00,42,Female,28,Beauty,2,50,15,100
797,2022-09-16,6:38:00,43,Male,28,Clothing,3,25,10.75,75
288,2022-05-02,9:59:00,43,Male,28,Clothing,4,30,12,120
1288,2022-04-05,11:56:00,43,Male,28,Clothing,4,30,9,120
331,2022-08-16,8:33:00,43,Male,28,Electronics,3,30,10.2,90
1331,2022-05-15,9:29:00,43,Male,28,Electronics,3,30,13.8,90
459,2023-05-23,7:12:00,43,Male,28,Clothing,4,300,75,1200
1459,2023-11-10,6:46:00,43,Male,28,Clothing,4,300,144,1200
862,2022-12-11,21:37:00,44,Male,28,Electronics,4,300,78,1200
1862,2022-02-06,22:50:00,44,Male,28,Electronics,4,300,165,1200
260,2023-01-19,21:09:00,44,Male,28,Beauty,2,30,10.5,60
1260,2023-07-19,17:26:00,44,Male,28,Beauty,2,30,13.5,60
904,2022-04-01,20:26:00,44,Male,28,Clothing,1,500,160,500
1904,2022-11-25,19:41:00,44,Male,28,Clothing,1,500,220,500
244,2023-09-14,13:57:00,44,Male,28,Beauty,2,50,20.5,100
1244,2022-12-11,16:47:00,44,Male,28,Beauty,2,50,19.5,100
323,2022-01-21,8:22:00,45,Female,29,Beauty,3,300,150,900
1323,2022-08-15,10:49:00,45,Female,29,Beauty,3,300,114,900
281,2023-09-18,20:09:00,45,Female,29,Beauty,4,500,275,2000
1281,2023-03-14,19:34:00,45,Female,29,Beauty,4,500,165,2000
667,2022-12-01,18:46:00,45,Female,29,Electronics,1,500,190,500
1667,2022-07-04,19:09:00,45,Female,29,Electronics,1,500,125,500
604,2022-09-16,19:34:00,45,Female,29,Electronics,4,50,50.5,200
1604,2022-12-29,18:43:00,45,Female,29,Electronics,4,50,56,200
983,2022-10-10,20:12:00,45,Female,29,Clothing,1,300,345,300
1983,2022-12-21,21:38:00,46,Female,29,Clothing,1,300,303,300
410,2023-10-31,19:41:00,46,Female,29,Clothing,2,50,14.5,100
1410,2022-10-16,18:47:00,46,Female,29,Clothing,2,50,22.5,100
736,2022-12-18,8:30:00,47,Male,29,Clothing,4,25,9.75,100
1736,2022-08-28,8:57:00,47,Male,29,Clothing,4,25,10.25,100
913,2022-10-12,10:52:00,47,Male,29,Electronics,3,30,16.5,90
1913,2022-06-23,7:10:00,47,Male,29,Electronics,3,30,14.1,90
433,2022-07-29,8:48:00,47,Male,29,Beauty,4,50,20,200
1433,2022-01-16,11:41:00,47,Male,29,Beauty,4,50,15.5,200
729,2023-08-26,22:29:00,47,Male,29,Clothing,4,300,84,1200
1729,2023-11-22,18:55:00,47,Male,29,Clothing,4,300,81,1200
443,2023-09-19,20:25:00,47,Male,29,Clothing,2,300,114,600
1443,2022-06-18,19:37:00,47,Male,29,Clothing,2,300,147,600
73,2022-01-14,21:47:00,47,Male,29,Electronics,3,30,9,90
1073,2022-02-21,18:16:00,47,Male,29,Electronics,3,30,15.3,90
656,2023-11-12,20:58:00,48,Male,29,Beauty,3,30,29.4,90
1656,2023-09-16,20:03:00,48,Male,29,Beauty,3,30,35.4,90
752,2023-09-20,16:06:00,48,Male,29,Clothing,2,50,13,100
1752,2023-10-21,13:01:00,48,Male,29,Clothing,2,50,14.5,100
151,2023-10-12,15:49:00,48,Male,29,Clothing,1,50,18,50
1151,2022-12-12,14:48:00,48,Male,29,Clothing,1,50,26,50
854,2022-10-01,15:42:00,48,Male,29,Clothing,1,50,22,50
1854,2023-11-25,16:53:00,48,Male,29,Clothing,1,50,22.5,50
397,2023-10-26,8:06:00,49,Female,30,Beauty,1,25,10.5,25
1397,2023-01-01,11:05:00,49,Female,30,Beauty,1,25,11.75,25
863,2023-11-12,22:40:00,49,Female,30,Electronics,2,25,11.25,50
1863,2023-05-26,22:33:00,49,Female,30,Electronics,2,25,10,50
987,2023-11-08,18:45:00,49,Female,30,Clothing,3,300,165,900
1987,2023-05-26,18:18:00,49,Female,30,Clothing,3,300,129,900
118,2023-03-13,20:07:00,49,Female,30,Electronics,4,500,270,2000
1118,2023-10-13,17:24:00,49,Female,30,Electronics,4,500,170,2000
981,2022-02-05,21:08:00,49,Female,30,Electronics,2,30,12.9,60
1981,2022-06-05,22:50:00,49,Female,30,Electronics,2,30,11.7,60
290,2023-12-08,21:39:00,49,Female,30,Beauty,2,300,342,600
1290,2022-12-30,22:40:00,50,Female,30,Beauty,2,300,318,600
896,2023-12-30,19:17:00,50,Female,30,Electronics,2,25,30.75,50
1896,2022-11-05,20:19:00,50,Female,30,Electronics,2,25,30.75,50
209,2022-09-03,12:22:00,50,Female,30,Electronics,4,50,14,200
435,2023-12-15,13:41:00,50,Female,30,Beauty,3,300,108,900
1209,2022-12-06,12:37:00,50,Female,30,Electronics,4,50,23,200
1435,2022-10-27,13:31:00,50,Female,30,Beauty,3,300,114,900
805,2022-09-03,13:55:00,50,Female,30,Beauty,3,500,155,1500
1805,2023-10-10,13:35:00,50,Female,30,Beauty,3,500,225,1500
32,2022-07-16,9:11:00,51,Male,30,Beauty,3,30,8.4,90
1032,2022-04-01,8:15:00,51,Male,30,Beauty,3,30,10.5,90
945,2022-10-01,10:01:00,51,Male,30,Beauty,1,25,13.25,25
1945,2022-04-19,9:55:00,51,Male,30,Beauty,1,25,10.75,25
8,2022-12-27,11:19:00,51,Male,30,Electronics,4,25,11,100
1008,2022-01-10,8:51:00,51,Male,30,Electronics,4,25,13,100
301,2023-07-30,10:58:00,51,Male,30,Clothing,4,30,9.6,120
1301,2023-09-24,9:58:00,51,Male,30,Clothing,4,30,10.5,120
5,2023-09-05,22:10:00,51,Male,30,Beauty,2,50,24,100
1005,2023-08-12,20:38:00,51,Male,30,Beauty,2,50,17.5,100
818,2023-05-29,18:56:00,52,Male,30,Electronics,1,500,265,500
1818,2023-09-20,17:29:00,52,Male,30,Electronics,1,500,150,500
934,2022-11-22,18:20:00,52,Male,30,Beauty,1,500,240,500
1934,2022-09-08,17:06:00,52,Male,30,Beauty,1,500,150,500
956,2023-04-24,21:50:00,52,Male,30,Clothing,3,500,135,1500
1956,2023-06-01,20:40:00,52,Male,30,Clothing,3,500,170,1500
931,2023-10-07,21:34:00,52,Male,30,Beauty,4,30,29.1,120
1931,2022-12-01,19:15:00,52,Male,30,Beauty,4,30,34.2,120
60,2022-12-04,18:15:00,52,Male,30,Beauty,3,50,60.5,150
516,2023-09-20,18:38:00,52,Male,30,Beauty,4,25,24.25,100
1060,2022-11-12,18:29:00,52,Male,30,Beauty,3,50,57,150
1516,2022-11-09,17:19:00,52,Male,30,Beauty,4,25,24.5,100
817,2022-10-05,21:12:00,52,Male,30,Beauty,4,50,49,200
1817,2022-09-11,21:22:00,52,Male,30,Beauty,4,50,50,200
785,2022-10-19,6:09:00,53,Female,31,Beauty,4,50,13,200
1785,2022-02-20,11:17:00,53,Female,31,Beauty,4,50,17,200
175,2023-01-25,10:02:00,53,Female,31,Electronics,4,25,12.5,100
1175,2023-06-02,6:38:00,53,Female,31,Electronics,4,25,11.5,100
769,2022-09-09,18:57:00,53,Female,31,Electronics,4,30,10.2,120
1769,2023-10-08,22:50:00,53,Female,31,Electronics,4,30,9.3,120
980,2022-10-14,19:51:00,53,Female,31,Electronics,3,25,12.5,75
1980,2023-08-23,20:30:00,53,Female,31,Electronics,3,25,6.5,75
285,2023-12-01,18:14:00,53,Female,31,Electronics,1,25,13.5,25
1285,2023-06-01,21:55:00,53,Female,31,Electronics,1,25,12.25,25
580,2022-11-14,14:44:00,53,Female,31,Clothing,3,500,200,1500
1580,2023-09-21,15:47:00,53,Female,31,Clothing,3,500,250,1500
184,2022-02-13,6:44:00,54,Male,31,Electronics,4,50,17,200
1184,2022-02-12,8:28:00,54,Male,31,Electronics,4,50,27.5,200
85,2022-09-03,8:05:00,54,Male,31,Clothing,3,50,19,150
1085,2022-08-12,9:29:00,54,Male,31,Clothing,3,50,17,150
901,2023-08-02,6:38:00,54,Male,31,Electronics,1,30,12,30
1901,2023-11-29,11:05:00,54,Male,31,Electronics,1,30,8.4,30
572,2023-12-13,18:33:00,54,Male,31,Clothing,4,500,185,2000
1572,2023-06-18,22:20:00,54,Male,31,Clothing,4,500,175,2000
341,2023-01-20,17:06:00,54,Male,31,Clothing,4,50,18.5,200
1341,2023-01-30,22:10:00,54,Male,31,Clothing,4,50,21,200
353,2023-03-18,21:35:00,54,Male,31,Electronics,1,500,270,500
1353,2023-09-04,21:59:00,54,Male,31,Electronics,1,500,235,500
155,2023-07-18,18:05:00,55,Male,31,Electronics,4,500,150,2000
1155,2023-12-03,18:22:00,55,Male,31,Electronics,4,500,255,2000
365,2023-02-23,22:12:00,55,Male,31,Clothing,1,300,93,300
1365,2023-11-08,20:22:00,55,Male,31,Clothing,1,300,156,300
455,2023-11-21,19:15:00,55,Male,31,Electronics,4,25,13.25,100
1455,2022-08-27,21:35:00,55,Male,31,Electronics,4,25,13.75,100
179,2023-10-07,20:42:00,55,Male,31,Electronics,1,300,375,300
1179,2023-12-12,17:28:00,55,Male,31,Electronics,1,300,354,300
319,2022-11-07,18:50:00,55,Male,31,Clothing,1,500,500,500
1319,2023-11-25,17:17:00,55,Male,31,Clothing,1,500,585,500
55,2023-09-28,20:32:00,55,Male,31,Beauty,4,30,31.8,120
1055,2022-10-23,21:35:00,56,Male,31,Beauty,4,30,37.5,120
334,2022-10-16,20:37:00,56,Male,31,Electronics,3,300,360,900
1334,2022-09-21,20:37:00,56,Male,31,Electronics,3,300,366,900
841,2022-12-18,20:58:00,56,Male,31,Electronics,4,25,28.5,100
1841,2023-11-14,18:55:00,56,Male,31,Electronics,4,25,28.25,100
531,2022-10-08,12:30:00,56,Male,31,Electronics,1,500,275,500
1531,2022-09-22,13:19:00,56,Male,31,Electronics,1,500,250,500
625,2022-12-25,13:36:00,56,Male,31,Clothing,1,300,123,300
1625,2023-09-27,16:36:00,56,Male,31,Clothing,1,300,147,300
753,2022-07-06,10:07:00,57,Female,32,Clothing,1,30,15.9,30
1753,2022-07-17,7:40:00,57,Female,32,Clothing,1,30,10.5,30
358,2023-10-12,18:32:00,57,Female,32,Beauty,1,300,132,300
1358,2023-05-04,21:40:00,57,Female,32,Beauty,1,300,156,300
262,2023-09-15,20:33:00,57,Female,32,Beauty,4,30,12.6,120
1262,2022-08-13,20:33:00,57,Female,32,Beauty,4,30,8.4,120
196,2023-12-29,19:14:00,57,Female,32,Clothing,3,300,312,900
1196,2022-12-31,21:18:00,57,Female,32,Clothing,3,300,306,900
95,2022-11-06,19:57:00,57,Female,32,Clothing,2,30,7.5,60
1095,2022-09-05,17:56:00,57,Female,32,Clothing,2,30,9.9,60
267,2022-11-19,17:53:00,57,Female,32,Beauty,3,30,12,90
1267,2022-12-23,21:03:00,57,Female,32,Beauty,3,30,9.6,90
311,2023-11-20,21:01:00,57,Female,32,Beauty,4,25,9.75,100
1311,2023-11-24,15:22:00,58,Female,32,Beauty,4,25,9.25,100
916,2023-12-05,12:56:00,58,Female,32,Electronics,1,50,26,50
1916,2022-11-08,12:40:00,58,Female,32,Electronics,1,50,16.5,50
82,2022-09-08,12:55:00,58,Female,32,Beauty,4,50,15,200
1082,2022-10-22,15:56:00,58,Female,32,Beauty,4,50,27.5,200
101,2022-01-08,8:46:00,59,Male,32,Clothing,2,300,135,600
1101,2022-05-17,7:47:00,59,Male,32,Clothing,2,300,132,600
800,2022-09-19,7:33:00,59,Male,32,Clothing,4,300,87,1200
1800,2022-08-21,10:53:00,59,Male,32,Clothing,4,300,111,1200
471,2023-03-08,10:21:00,59,Male,32,Clothing,3,50,13,150
1471,2023-06-25,10:34:00,59,Male,32,Clothing,3,50,13,150
849,2023-06-25,19:33:00,59,Male,32,Clothing,2,25,12.5,50
1849,2023-07-21,22:42:00,59,Male,32,Clothing,2,25,12,50
403,2023-04-22,19:31:00,59,Male,32,Clothing,2,300,78,600
1403,2023-03-25,18:20:00,59,Male,32,Clothing,2,300,162,600
923,2023-06-10,17:20:00,59,Male,32,Beauty,3,300,165,900
1923,2022-04-03,17:38:00,59,Male,32,Beauty,3,300,159,900
851,2023-11-30,17:23:00,60,Male,32,Electronics,2,25,27.75,50
1851,2022-09-10,21:36:00,60,Male,32,Electronics,2,25,25,50
172,2022-10-21,18:09:00,60,Male,32,Beauty,2,25,28,50
375,2023-09-22,17:32:00,60,Male,32,Clothing,1,50,52,50
1172,2022-10-19,21:12:00,60,Male,32,Beauty,2,25,28.5,50
1375,2022-10-01,17:50:00,60,Male,32,Clothing,1,50,59,50
770,2022-12-11,22:49:00,60,Male,32,Clothing,1,50,55,50
1770,2023-11-30,20:08:00,60,Male,32,Clothing,1,50,56,50
746,2022-07-05,11:33:00,61,Female,33,Clothing,,,,
1746,2022-06-13,7:59:00,61,Female,33,Clothing,3,30,10.8,90
737,2023-03-23,21:11:00,61,Female,33,Clothing,1,50,14,50
1737,2022-11-14,22:32:00,61,Female,33,Clothing,1,50,14,50
127,2023-05-20,19:37:00,61,Female,33,Clothing,2,25,7.5,50
1127,2022-03-15,19:26:00,61,Female,33,Clothing,2,25,13,50
761,2022-11-14,22:16:00,61,Female,33,Clothing,1,500,275,500
1761,2023-12-09,18:46:00,61,Female,33,Clothing,1,500,200,500
576,2023-12-25,17:30:00,61,Female,33,Beauty,3,50,20,150
1576,2022-12-14,18:34:00,61,Female,33,Beauty,3,50,27.5,150
828,2022-11-24,15:54:00,61,Female,33,Electronics,4,300,132,1200
1828,2022-10-14,14:14:00,61,Female,33,Electronics,4,300,165,1200
808,2023-11-22,7:18:00,62,Male,33,Beauty,4,500,195,2000
1808,2023-02-12,10:48:00,62,Male,33,Beauty,4,500,210,2000
124,2022-12-24,21:17:00,62,Male,33,Clothing,4,500,515,2000
1124,2023-10-06,20:04:00,62,Male,33,Clothing,4,500,515,2000
951,2022-09-18,21:35:00,62,Male,33,Beauty,2,50,57.5,100
1951,2022-12-03,18:56:00,62,Male,33,Beauty,2,50,59.5,100
526,2022-11-19,12:47:00,62,Male,33,Clothing,2,50,19.5,100
1526,2022-09-25,15:06:00,62,Male,33,Clothing,2,50,26.5,100
150,2022-04-13,8:25:00,63,Female,34,Electronics,4,30,16.2,120
743,2022-08-07,7:54:00,63,Female,34,Beauty,4,500,260,2000
1743,2022-10-26,9:37:00,63,Female,34,Beauty,4,500,250,2000
202,2023-01-25,6:24:00,63,Female,34,Clothing,4,300,120,1200
1202,2023-11-13,6:56:00,63,Female,34,Clothing,4,300,144,1200
111,2023-04-15,9:45:00,63,Female,34,Electronics,3,500,130,1500
1111,2023-04-30,21:34:00,63,Female,34,Electronics,3,500,185,1500
652,2023-10-31,17:05:00,63,Female,34,Beauty,2,50,20.5,100
1652,2023-11-16,20:00:00,63,Female,34,Beauty,2,50,20.5,100
104,2022-06-09,22:58:00,63,Female,34,Beauty,2,500,190,1000
1104,2022-07-11,20:13:00,63,Female,34,Beauty,2,500,150,1000
672,2022-02-17,19:44:00,64,Female,34,Beauty,2,50,27.5,100
1672,2023-03-28,22:34:00,64,Female,34,Beauty,2,50,15.5,100
308,2022-03-31,19:12:00,64,Female,34,Beauty,4,300,126,1200
1308,2023-06-19,22:39:00,64,Female,34,Beauty,4,300,150,1200
624,2022-02-05,19:08:00,64,Female,34,Beauty,3,300,342,900
1624,2022-11-18,20:48:00,64,Female,34,Beauty,3,300,363,900
935,2022-09-10,21:16:00,64,Female,34,Beauty,1,50,55.5,50
1935,2022-12-16,22:40:00,64,Female,34,Beauty,1,50,47.5,50
208,2023-10-21,20:56:00,64,Female,34,Electronics,4,50,57,200
1208,2022-10-15,17:44:00,64,Female,34,Electronics,4,50,47.5,200
109,2023-09-06,19:57:00,64,Female,34,Electronics,4,500,560,2000
1109,2023-12-13,22:13:00,64,Female,34,Electronics,4,500,590,2000
784,2023-10-18,22:44:00,64,Female,34,Electronics,1,500,610,500
1784,2023-12-28,20:58:00,64,Female,34,Electronics,1,500,500,500
361,2022-09-12,16:37:00,64,Female,34,Electronics,4,300,81,1200
1361,2023-09-12,16:00:00,64,Female,34,Electronics,4,300,153,1200
991,2023-09-14,14:28:00,64,Female,34,Clothing,2,50,19.5,100
1991,2022-12-04,13:11:00,64,Female,34,Clothing,2,50,14.5,100
1391,2022-03-01,11:29:00,65,Male,34,Beauty,2,25,9.25,50
713,2022-04-16,11:43:00,65,Male,34,Beauty,3,25,11.25,75
1713,2022-10-03,10:10:00,65,Male,34,Beauty,3,25,10.75,75
490,2022-01-27,6:07:00,65,Male,34,Clothing,3,50,18.5,150
1490,2022-10-26,7:15:00,65,Male,34,Clothing,3,50,17,150
41,2022-10-11,10:36:00,65,Male,34,Clothing,2,25,13.25,50
1041,2022-05-10,7:27:00,65,Male,34,Clothing,2,25,11,50
506,2022-04-29,7:13:00,65,Male,34,Beauty,3,500,200,1500
1506,2022-01-09,7:31:00,65,Male,34,Beauty,3,500,245,1500
763,2022-04-23,9:43:00,65,Male,34,Clothing,2,25,11.5,50
1763,2022-06-30,11:37:00,66,Male,34,Clothing,2,25,13.5,50
623,2023-11-15,10:00:00,66,Male,34,Clothing,3,50,26,150
1623,2023-03-05,6:14:00,66,Male,34,Clothing,3,50,22,150
703,2023-07-31,9:56:00,66,Male,34,Electronics,2,50,18.5,100
1703,2023-06-10,8:36:00,66,Male,34,Electronics,2,50,17,100
166,2023-01-28,11:42:00,66,Male,34,Clothing,4,500,225,2000
1166,2023-07-19,7:45:00,66,Male,34,Clothing,4,500,245,2000
79,2023-04-13,10:15:00,66,Male,34,Beauty,1,300,96,300
1079,2023-08-21,6:45:00,66,Male,34,Beauty,1,300,117,300
53,2022-01-06,17:57:00,66,Male,34,Electronics,2,50,22,100
1053,2023-02-10,21:13:00,66,Male,34,Electronics,2,50,20.5,100
617,2022-08-06,19:12:00,66,Male,34,Electronics,1,30,28.5,30
1617,2022-05-01,17:09:00,66,Male,34,Electronics,1,30,35.1,30
733,2022-10-25,21:07:00,66,Male,34,Beauty,1,30,28.5,30
1733,2023-09-03,20:52:00,66,Male,34,Beauty,1,30,36.6,30
1,2022-12-16,19:10:00,66,Male,34,Beauty,3,50,16,150
1001,2023-09-01,20:11:00,66,Male,34,Beauty,3,50,22,150
890,2023-12-25,14:44:00,67,Male,34,Electronics,2,25,13.5,50
1890,2023-10-18,14:20:00,67,Male,34,Electronics,2,25,6.25,50
977,2022-07-26,8:35:00,68,Female,35,Electronics,3,25,13.75,75
1977,2022-08-05,10:46:00,68,Female,35,Electronics,3,25,12,75
750,2022-11-13,7:33:00,68,Female,35,Clothing,3,25,8.75,75
1750,2022-01-20,10:10:00,68,Female,35,Clothing,3,25,7.25,75
806,2023-01-22,8:08:00,68,Female,35,Beauty,3,300,165,900
1806,2023-06-14,10:13:00,68,Female,35,Beauty,3,300,102,900
928,2023-11-05,10:20:00,68,Female,35,Clothing,4,300,90,1200
1928,2023-07-29,6:39:00,68,Female,35,Clothing,4,300,75,1200
486,2023-12-02,9:47:00,68,Female,35,Electronics,1,25,6.5,25
1486,2023-11-22,8:58:00,68,Female,35,Electronics,1,25,8.75,25
23,2023-09-28,7:05:00,68,Female,35,Clothing,4,30,14.7,120
1023,2023-05-23,8:40:00,68,Female,35,Clothing,4,30,8.1,120
819,2023-08-15,21:59:00,68,Female,35,Beauty,2,50,26,100
1819,2022-11-05,20:44:00,68,Female,35,Beauty,2,50,13.5,100
93,2022-01-25,20:52:00,68,Female,35,Beauty,4,500,140,2000
1093,2023-11-06,17:26:00,69,Female,35,Beauty,4,500,270,2000
529,2022-11-29,17:43:00,69,Female,35,Clothing,3,50,20.5,150
1529,2022-09-17,22:38:00,69,Female,35,Clothing,3,50,17,150
217,2022-05-02,17:01:00,69,Female,35,Electronics,4,50,26.5,200
1217,2023-10-16,19:28:00,69,Female,35,Electronics,4,50,18,200
889,2023-09-20,22:32:00,69,Female,35,Electronics,1,50,57.5,50
1889,2022-09-02,22:48:00,69,Female,35,Electronics,1,50,56,50
437,2023-11-26,18:53:00,69,Female,35,Electronics,4,300,345,1200
1437,2023-09-04,19:19:00,69,Female,35,Electronics,4,300,372,1200
645,2022-12-14,22:11:00,69,Female,35,Electronics,4,30,11.1,120
1645,2023-10-12,17:27:00,69,Female,35,Electronics,4,30,9,120
348,2022-10-17,20:20:00,69,Female,35,Electronics,2,300,147,600
1348,2023-10-25,17:21:00,69,Female,35,Electronics,2,300,87,600
142,2022-04-08,10:05:00,70,Male,35,Electronics,4,300,138,1200
1142,2022-11-09,9:49:00,70,Male,35,Electronics,4,300,114,1200
193,2022-03-27,10:40:00,70,Male,35,Beauty,3,500,180,1500
1193,2022-05-11,11:31:00,70,Male,35,Beauty,3,500,145,1500
593,2023-01-18,22:05:00,70,Male,35,Electronics,2,30,13.2,60
1593,2023-02-24,22:39:00,70,Male,35,Electronics,2,30,14.4,60
844,2023-10-09,17:54:00,70,Male,35,Clothing,3,50,62,150
1844,2022-10-25,20:30:00,70,Male,35,Clothing,3,50,50.5,150
12,2022-12-09,22:09:00,70,Male,35,Beauty,3,25,25.25,75
1012,2022-12-08,18:47:00,70,Male,35,Beauty,3,25,27.25,75
776,2023-09-08,18:57:00,70,Male,35,Clothing,3,30,30.9,90
1776,2022-10-23,20:07:00,71,Male,35,Clothing,3,30,32.1,90
582,2022-09-30,21:38:00,71,Male,35,Clothing,3,300,75,900
1582,2023-10-17,19:12:00,71,Male,35,Clothing,3,300,114,900
781,2022-10-19,16:52:00,71,Male,35,Beauty,1,500,225,500
1781,2022-10-13,12:22:00,71,Male,35,Beauty,1,500,225,500
519,2022-04-08,10:17:00,72,Female,36,Electronics,4,30,16.5,120
1519,2022-01-08,7:35:00,72,Female,36,Electronics,4,30,9.3,120
52,2022-09-19,9:42:00,72,Female,36,Beauty,1,300,111,300
1052,2022-02-12,6:12:00,72,Female,36,Beauty,1,300,120,300
589,2023-07-08,7:11:00,72,Female,36,Beauty,2,500,145,1000
1589,2023-07-01,6:30:00,72,Female,36,Beauty,2,500,145,1000
528,2023-12-11,21:51:00,72,Female,36,Clothing,2,30,9.6,60
1528,2023-07-06,19:44:00,72,Female,36,Clothing,2,30,12.3,60
